"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"99400214912","Parc de Joan Reventós","#","C","Ràfols","10","10","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.401675","2.117057","426195.415","4583724.488","426287.308","4583925.437","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400214923","Jardins de Mercè Rodoreda","#","Av","República Argentina","165","165","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.411412","2.143222","428393.201","4584783.536","428485.114","4584984.495","010","Tel.","","","","","","","",
"99400226957","Jardins de Portolà","#","C","Portolà","5","5","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.410819","2.142566","428337.726","4584718.148","428429.638","4584919.107","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400226957","Jardins de Portolà","#","C","Portolà","5","5","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.410819","2.142566","428337.726","4584718.148","428429.638","4584919.107","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400248563","Jardins de Rosa Deulofeu","#","C","Calàbria","264","264","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.387183","2.145349","428544.437","4582091.815","428636.352","4582292.749","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400248563","Jardins de Rosa Deulofeu","#","C","Calàbria","264","264","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.387183","2.145349","428544.437","4582091.815","428636.352","4582292.749","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400248564","Jardins de Beatriu de Provença","#","C","Nàpols","244","244","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.401513","2.171553","430750.535","4583661.438","430842.47","4583862.388","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400248564","Jardins de Beatriu de Provença","#","C","Nàpols","244","244","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.401513","2.171553","430750.535","4583661.438","430842.47","4583862.388","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400248566","Jardins d'Enriqueta Sèculi","#","Ptge","Simó","9","13","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.404417","2.173155","430887.564","4583982.642","430979.5","4584183.595","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400248566","Jardins d'Enriqueta Sèculi","#","Ptge","Simó","9","13","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.404417","2.173155","430887.564","4583982.642","430979.5","4584183.595","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400260339","Jardins Constança d'Aragó","#","C","Roger de Flor","194","194","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.398897","2.172753","430848.101","4583370.082","430940.037","4583571.029","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400260339","Jardins Constança d'Aragó","#","C","Roger de Flor","194","194","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.398897","2.172753","430848.101","4583370.082","430940.037","4583571.029","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400291555","Parc de la Guineueta","Jardins de la Segona República","Pl","República","9","9","48","la Guineueta","08","Nou Barris","08016","019","BARCELONA","41.439049","2.174497","431036.362","4587826.369","431128.298","4588027.357","010","Tel.","","","","","","","",
"99400319598","Jardins d'Elvira Farreras Valentí","#","C","Manacor","17","17","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.407464","2.143043","428373.917","4584345.385","428465.83","4584546.34","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400319598","Jardins d'Elvira Farreras Valentí","#","C","Manacor","17","17","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.407464","2.143043","428373.917","4584345.385","428465.83","4584546.34","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400323039","Parc de les Rieres d'Horta","#","Av","Estatut de Catalunya","21","21","42","la Clota","07","Horta-Guinardó","08035","019","BARCELONA","41.431079","2.154267","429337.706","4586957.798","429429.627","4587158.778","010","Tel.","","","","","","","",
"99400328900","Parc Torrent Maduixer","#","C","Josep Garí","7","7","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.415769","2.135399","427744.231","4585273.719","427836.138","4585474.683","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400328900","Parc Torrent Maduixer","#","C","Josep Garí","7","7","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.415769","2.135399","427744.231","4585273.719","427836.138","4585474.683","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400333636","Jardins Plaça d'Henry Dunant","#","C","Còrsega","643","643","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.409958","2.17702","431216.493","4584594.677","431308.432","4584795.635","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400333636","Jardins Plaça d'Henry Dunant","#","C","Còrsega","643","643","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.409958","2.17702","431216.493","4584594.677","431308.432","4584795.635","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400349080","Jardins de Piscines i Esports","#","C","Doctor Fleming","8","14","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.393145","2.135616","427737.283","4582761.854","427829.19","4582962.794","932 022 202","Informació","Dir Diagonal","01/05","31/08","0000000","10:00:00","21:00:00"," ",
"99400349080","Jardins de Piscines i Esports","#","C","Doctor Fleming","8","14","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.393145","2.135616","427737.283","4582761.854","427829.19","4582962.794","932 022 202","Informació","Dir Diagonal","01/09","30/09","0000000","10:00:00","20:00:00"," ",
"99400349080","Jardins de Piscines i Esports","#","C","Doctor Fleming","8","14","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.393145","2.135616","427737.283","4582761.854","427829.19","4582962.794","932 022 202","Informació","Dir Diagonal","01/10","31/10","0000000","10:00:00","19:00:00"," ",
"99400349080","Jardins de Piscines i Esports","#","C","Doctor Fleming","8","14","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.393145","2.135616","427737.283","4582761.854","427829.19","4582962.794","932 022 202","Informació","Dir Diagonal","01/11","28/02","0000000","10:00:00","18:00:00"," ",
"99400349080","Jardins de Piscines i Esports","#","C","Doctor Fleming","8","14","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.393145","2.135616","427737.283","4582761.854","427829.19","4582962.794","932 022 202","Informació","Dir Diagonal","01/03","31/03","0000000","10:00:00","19:00:00"," ",
"99400349080","Jardins de Piscines i Esports","#","C","Doctor Fleming","8","14","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.393145","2.135616","427737.283","4582761.854","427829.19","4582962.794","932 022 202","Informació","Dir Diagonal","01/04","30/04","0000000","10:00:00","20:00:00"," ",
"99400354561","Parc de Montjuïc","#","Pg","Migdia","147","147","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.361405","2.159737","429719.711","4579218.26","429811.638","4579419.168","010","Tel.","","","","","","","",
"99400384847","Cementiri Montjuïc","Jardi de les Aromes","C","Mare de Déu de Port","56","58","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.354396","2.14902","428815.659","4578448.827","428907.578","4578649.728","934 841 999","Tel.","","01/01","31/12","0000000","08:00:00","18:00:00"," ",
"99400384855","Cementiri Montjuïc","Jardí de la Mediterrànea","C","Mare de Déu de Port","56","58","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.354396","2.14902","428815.659","4578448.827","428907.578","4578649.728","934 841 999","Tel.","","01/01","31/12","0000000","08:00:00","18:00:00"," ",
"99400391938","Casa Bartomeu","Jardí dels Tarongers","C","Rábida","5","5","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.396311","2.107265","425370.751","4583137.317","425462.636","4583338.26","932326444","Tel.","","01/01","31/12","0000011","09:00:00","13:00:00","Accés lliure",
"99400558972","Jardí sud de la Masia de Can Fargues","#","Pg","Maragall","383","389","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.427757","2.164663","430202.683","4586580.629","430294.612","4586781.605","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400558972","Jardí sud de la Masia de Can Fargues","#","Pg","Maragall","383","389","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.427757","2.164663","430202.683","4586580.629","430294.612","4586781.605","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
